id_jeu;nom;nb_joueurs_min;nb_joueur_max;age_min;Unnamed: 5;lien_photo;extension;duree_min;duree_max;type;description
873;Valeria;1.0;5.0;13.0;;https://www.myludo.fr/img/jeux/1705311613/300/at/19450.png;;30;45.0;Jeu familial;Valeria est un jeu de cartes héroïque où les joueurs recrutent citoyens, combattent des monstres et construisent des domaines pour engranger des points. Simple, dynamique et très agréable.
215;Valeria Le Royaume;1.0;5.0;13.0;;https://www.myludo.fr/img/jeux/1707045590/300/bt/45956.png;;30;45.0;Jeu familial;Valeria – Le Royaume est la version de base, centrée sur le développement de son duché grâce à un moteur de cartes. Très accessible et parfaitement calibrée.
629;Deadwood;2.0;5.0;13.0;;https://www.myludo.fr/img/jeux/1590570028/300/ae/4360.png;;30;60.0;Jeu de stratégie;Deadwood est un jeu de confrontation où les joueurs incarnent des gangs du Far West cherchant à contrôler la ville en bluffant, tirant et négociant. Chaotique et fun.
282;Pax Pamir;1.0;5.0;13.0;;https://www.myludo.fr/img/jeux/1725535590/300/bm/38237.png;;45;120.0;Jeu expert;Pax Pamir est un jeu politique et historique où les joueurs incarnent des chefs tribaux tentant d’influencer l’Afghanistan du XIXe siècle. Alliances, renversements et profondeur stratégique énorme.
712;Dead Of Winter;2.0;5.0;13.0;;https://www.myludo.fr/img/jeux/1747310558/300/ab/1385.png;;60;120.0;Jeu expert;Dead of Winter est un jeu coopératif de survie où les joueurs doivent gérer une colonie assiégée par les zombies, tout en suspectant la présence d’un traître. Narratif, tendu et émotionnel.
503;Dead Of Winter - La Nuit La Plus Longue;2.0;5.0;13.0;;https://www.myludo.fr/img/jeux/1747212697/300/aa/334.png;;60;120.0;Jeu expert;Dead of Winter – La Nuit la Plus Longue est un standalone qui enrichit l’expérience avec de nouveaux personnages, défis et mécaniques, tout en conservant le même esprit dramatique.
237;Margraves De Valeria;2.0;5.0;13.0;;https://www.myludo.fr/img/jeux/1725785677/300/bo/40518.png;;60;120.0;Jeu expert;Margraves de Valeria est un jeu de stratégie où les joueurs utilisent chevaliers et mages pour défendre le royaume et obtenir de l’influence. Tendu, varié et très stratégique.
418;Rurik;1.0;4.0;13.0;;https://www.myludo.fr/img/jeux/1756804523/300/az/25871.png;;60;120.0;Jeu expert;Rurik est un jeu de conquête et de placement où les joueurs utilisent un système d’enchères programmées pour exécuter leurs actions militaires, économiques ou politiques. Innovant, interactif et profond.
937;Zombicide - Rue Morgue;1.0;6.0;13.0;;https://www.myludo.fr/img/jeux/1686040455/300/ab/1690.png;;60;120.0;Jeu coopératif;Zombicide, est un jeu de société d'aventure collaboratif sur le thème des zombies modernes, créé par Guillotine Games. Il a été lancé sur Kickstarter par l'éditeur CoolMiniOrNot et a récolté 781 597 $ auprès de 5 258 contributeurs.
936;Zombicide : Prison Outbreak;1.0;6.0;13.0;;https://www.myludo.fr/img/jeux/1678713138/300/ac/2007.png;;60;120.0;Jeu coopératif;Zombicide, est un jeu de société d'aventure collaboratif sur le thème des zombies modernes, créé par Guillotine Games. Il a été lancé sur Kickstarter par l'éditeur CoolMiniOrNot et a récolté 781 597 $ auprès de 5 258 contributeurs.
304;Rising Sun - Invasion Dynastique;3.0;6.0;13.0;;https://www.myludo.fr/img/jeux/1758945478/300/ax/23511.png;;90;120.0;Jeu expert;
395;Spirit Island;1.0;4.0;13.0;;https://www.myludo.fr/img/jeux/1758963873/300/bd/29983.png;;90;120.0;Jeu coopératif;Spirit Island est un jeu de société de stratégie coopératif de style européen conçu par R. Eric Reuss et publié par Greater than Games en 2017. Des versions numériques ont été publiées pour PC, iOS et Android.
470;ChosŏN;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1723953082/300/ab/1529.png;;15;;Jeu expert;ChosŏN est un jeu de cartes inspiré des dynasties coréennes où les joueurs cherchent à renforcer leur influence politique. Chaque carte jouée permet de déclencher des effets variés, ce qui crée un rythme fluide et tactique. Les majorités jouent un rôle central, obligeant à surveiller en permanence les actions adverses. Les parties sont rapides mais demandent une vraie planification. C’est un jeu élégant, tendu et idéal pour ceux qui aiment les duels stratégiques.
213;Demeter;1.0;;14.0;;https://www.myludo.fr/img/jeux/1726139900/300/bl/37210.png;;15;;Roll & Write;Demeter est un jeu de flip & write scientifique où les joueurs étudient des dinosaures sur une planète lointaine. Les choix sont nombreux et chaque tour propose des actions en cascade. L’optimisation est au cœur de l’expérience et chaque partie peut mener à une stratégie totalement différente. Le scoring récompense la cohérence et la planification. C’est un jeu intelligent, immersif et très rejouable.
401;Kluster;1.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1763019209/300/bf/31393.png;;15;;Jeu expert;Kluster est un jeu d’adresse minimaliste où des aimants doivent être placés dans une zone restreinte sans qu’ils s’attirent. La tension monte à chaque mouvement, car un geste maladroit peut provoquer une réaction en chaîne. Les parties sont courtes, fun et très interactives. Tout le monde réagit instinctivement aux aimants qui bougent. C’est un petit jeu simple mais extrêmement addictif.
519;Koryŏ;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1726139087/300/ac/2217.png;;15;;Jeu expert;Koryŏ est un jeu de majorité et de gestion où les joueurs incarnent des clans cherchant à stabiliser un empire uchronique. Les cartes possèdent des pouvoirs asymétriques qui influencent fortement la partie. Chaque tour impose des choix difficiles, car conserver ou défausser des cartes peut tout changer. Le rythme est rapide et les tensions constantes. C’est un jeu stratégique compact et brillamment conçu.
468;Zombie 15';2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1734480649/300/ab/1607.png;;15;;Jeu expert;Zombies!!! is a tile-based strategy board game for two to six players. Zombies!!! won the 2001 Origins Award for Best Graphic Presentation of a Board Game, and Zombies!!! 3: Mall Walkers won 2003's Origins Award for Best Board Game Expansion.
797;Boss Monster;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1613759631/300/aa/530.png;;20;;Jeu expert;Dans les jeux vidéo, un boss est un personnage non-joueur très puissant et un ennemi contrôlé par ordinateur créé comme un adversaire majeur des joueurs. Un combat avec un personnage de boss est appelé combat de boss ou combat de boss. Les boss sont généralement bien plus forts que les autres adversaires que les joueurs ont affrontés jusqu'à présent dans la partie. Les combats de boss sont généralement observés aux points culminants de sections particulières du jeu, comme à la fin d'un niveau
681;CS Files;4.0;12.0;14.0;;https://www.myludo.fr/img/jeux/1609171818/300/aa/465.png;;20;;Jeu expert;
462;Fantasy Realms;2.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1718778544/300/bb/27159.png;;20;;Jeu expert;Forgotten Realms est un décor de campagne pour le jeu de rôle fantastique Dungeons & Dragons (D&D). Communément appelé par les joueurs et les concepteurs de jeux « Les Royaumes », il a été créé par le concepteur de jeux Ed Greenwood vers 1967 comme décor pour ses histoires d'enfance. Plusieurs années plus tard, il a été publié pour le jeu D&D sous la forme d'une série d'articles de magazine, et les premiers produits du jeu Realms ont été publiés en 1987. Depuis, des produits de jeux de rôle ont
70;Faux-Culte !! - Le Pire Contre-Attaque;2.0;;14.0;;https://www.myludo.fr/img/jeux/1725093959/300/cv/73871.png;;20;;Jeu expert;
745;Mr. Jack Pocket;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1753382594/300/ag/6381.png;;20;;Jeu expert;Jack Black est un acteur américain. Voici ses rôles dans des films, des séries télévisées et des jeux vidéo.
239;OléMains !;4.0;16.0;14.0;;https://www.myludo.fr/img/jeux/1735208760/300/by/50523.png;;20;;Jeu expert;OléMains ! est un jeu de rapidité et d’observation où les joueurs doivent associer gestes, sons et cartes au bon moment. Le rythme est effréné et crée des situations très drôles autour de la table. Chaque erreur déclenche des réactions en chaîne et rajoute au chaos contrôlé. Le jeu est simple à expliquer mais devient vite compétitif. Il est idéal pour mettre l’ambiance dans une soirée.
311;RvsR:R;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1757841492/300/bl/37024.png;;20;;Jeu expert;RvsR:R est un jeu de duel nerveux où deux joueurs s’affrontent à armes égales dans une succession de choix rapides et tendus. Chaque action peut retourner la situation, ce qui crée une pression constante. Les mécaniques sont épurées mais très tactiques. Les parties sont courtes, intenses et parfaites pour enchaîner les revanches. Le jeu mise sur la lecture de l’adversaire et la prise de décision éclair.
717;Cthulhu Realms;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1757970231/300/au/20588.png;;25;;Jeu expert;"Call of Cthulhu est un jeu de rôle de fiction d'horreur basé sur l'histoire du même nom de H. P. Lovecraft et le mythe de Cthulhu associé. Le jeu, souvent abrégé en CoC, est publié par Chaosium ; il a été publié pour la première fois en 1981 et en est à sa septième édition, avec des éditions sous licence en langues étrangères également disponibles. Son système de jeu est basé sur le Basic Role-Playing (BRP) de Chaosium avec des ajouts pour le genre de l'horreur. Celles-ci incluent des règles"
388;Les Nominés;3.0;10.0;14.0;;https://www.myludo.fr/img/jeux/1606279799/300/bj/35807.png;;25;;Jeu expert;Les Nominés est un jeu d’ambiance où les joueurs doivent voter secrètement pour désigner qui, autour de la table, correspond le mieux à une catégorie surprenante ou amusante. Les discussions et révélations déclenchent souvent des débats hilarants. Le système de vote encourage la lecture psychologique du groupe. L’ambiance dépend beaucoup des joueurs, mais devient très vite débridée. C’est un jeu social simple, fun et parfait pour animer une soirée.
309;Soviet Kitchen;1.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1718726784/300/bj/35750.png;;25;;Jeu expert;Soviet Kitchen est un jeu coopératif délirant dans lequel les joueurs doivent préparer des plats immangeables pour satisfaire un général soviétique. Les combinaisons de couleurs déterminent la réussite des recettes, ce qui crée une mécanique très originale. L’application mobile ajoute du chaos et de l’humour. La communication est essentielle pour ne pas tout rater. C’est un jeu complètement barré, idéal pour des parties décontractées.
774;Attack On Titan - Le Dernier Rempart;2.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1716025320/300/aa/27.png;;30;;Jeu expert;Attack on Titan – Le Dernier Rempart est un jeu asymétrique où un joueur incarne un Titan tandis que les autres défendent la ville en incarnant les héros de l’Attaque des Titans. Les actions se résolvent simultanément, créant une tension constante. Le plateau en volume renforce l’immersion et donne une vraie identité au jeu. Chaque personnage possède des capacités uniques influençant la stratégie. C’est une adaptation dynamique, nerveuse et très thématique.
442;Buzzer F*Cker;2.0;8.0;14.0;;https://www.myludo.fr/img/jeux/1742371284/300/bh/33088.png;;30;;Jeu expert;Buzzer F*Cker est un jeu d’ambiance très nerveux où les joueurs doivent répondre rapidement à des défis farfelus en appuyant sur un buzzer. Le rythme est frénétique et génère une forte compétition. Les défis variés demandent rapidité, réflexion et parfois du culot. Les parties sont courtes et enchaînées sans temps mort. C’est un jeu parfait pour mettre l’ambiance et faire monter la pression dans un groupe.
1020;Codenames XXL;2.0;8.0;14.0;;https://www.myludo.fr/img/jeux/1744192724/300/ba/26980.png;;30;;Jeu de mots / communication;"Codenames est un jeu de société de 2015 conçu par Vlaada Chvátil et publié par Czech Games Edition (CGE). Dans ce document, deux équipes s'affrontent en ayant chacune un « maître espion » qui donne des indices d'un mot qui peuvent pointer vers des mots spécifiques sur le tableau. Les autres joueurs de l'équipe doivent tenter de deviner les paroles de leur équipe tout en évitant les paroles de l'autre équipe ainsi qu'un carré d'assassin ; si ce dernier est sélectionné, alors l'équipe qui l'a"
715;DC Comics Deck-Building Game;2.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1703873009/300/av/21428.png;;30;;Deckbuilding;DC Comics Deck-building Game est un jeu de cartes de 2012 publié par Cryptozoic Entertainment.
691;La Petite Mort;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1734194919/300/ba/26678.png;;30;;Jeu expert;La Petite Mort est un jeu de cartes décalé où les joueurs incarnent des faucheuses stagiaires cherchant à récupérer des âmes célèbres sans provoquer d’accidents. Les actions sont simples mais regorgent d’humour noir. Les combos de cartes permettent de tendre des pièges ou de provoquer des situations absurdes. Les parties sont rapides et très interactives. C’est un jeu d’ambiance malin, drôle et facile à sortir.
822;Le Trône De Fer - La Main Du Roi;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1726416840/300/au/20296.png;;30;;Jeu expert;Le Trône de Fer – La Main du Roi est un jeu tactique rapide où les joueurs manipulent Varys pour rallier les différentes maisons de Westeros. Chaque déplacement crée des opportunités pour soi et des blocages pour les autres. Les pouvoirs des alliés ajoutent de la variété stratégique. Les tours sont rapides mais calculés. C’est un excellent petit jeu de majorité dans l’univers de Game of Thrones.
13;Let'S Summon Demons;2.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1755412152/300/bz/51309.png;;30;;Jeu expert;Let’s Summon Demons est un jeu d’ambiance rétro où les joueurs tentent d’invoquer des démons en utilisant des enfants « trop mignons » inspirés des vieilles VHS. Le ton volontairement grinçant crée des situations hilarantes. Les combinaisons de cartes déclenchent des effets chaotiques. Le hasard joue un rôle important mais sert parfaitement le thème. C’est un jeu fun, irrévérencieux et très accessible.
556;Liens De Sang;6.0;12.0;14.0;;https://www.myludo.fr/img/jeux/1565440711/300/ab/1751.png;;30;;Jeu expert;Liens de Sang est un jeu narratif où les joueurs incarnent des vampires liés par des pactes et des rivalités anciennes. Chaque décision influence les relations entre personnages et l’évolution de l’histoire. L’ambiance est sombre, immersive et dramatique. Les parties laissent une grande place à la diplomatie et à la manipulation. C’est un jeu idéal pour ceux qui aiment la narration tendue.
622;Lords Of Scotland;2.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1758927023/300/ao/14079.png;;30;;Jeu expert;Lords of Scotland est un jeu de majorité et de gestion de main où les clans s’affrontent pour gagner des rangs de noblesse. Les pouvoirs des cartes ajoutent une couche tactique intéressante. Les décisions sont tendues, notamment concernant le moment idéal pour révéler ses forces. Le rythme est rapide et élégant. Un excellent jeu de duel subtil.
421;Mondrian;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1725692431/300/bc/28934.png;;30;;Jeu expert;Mondrian est un jeu d’adresse et de tactique où les joueurs lancent des dés pour faire de véritables « coups de pinceau » sur un tableau coloré. Le mélange d’habileté et de stratégie crée une dynamique unique. Les objectifs imposent de choisir entre précision ou prise de risque. Les parties sont surprenantes et très interactives. C’est un jeu original et visuellement inspiré de l'œuvre du peintre.
783;One Deck Dungeon;1.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1681301416/300/ax/23077.png;;30;;Jeu expert;One Deck Dungeon est un jeu solo/coop où les joueurs explorent un donjon généré par un seul paquet de cartes. Chaque rencontre demande de gérer judicieusement ses dés et compétences. La progression s’apparente à un mini-RPG condensé. Les choix de développement influencent fortement la campagne. C’est un jeu compact, exigeant et très rejouable.
481;Oui Seigneur Des Ténèbres !;4.0;16.0;14.0;;https://www.myludo.fr/img/jeux/1723880118/300/ab/1159.png;;30;;Jeu expert;Oui Seigneur des Ténèbres ! est un jeu narratif où les joueurs doivent inventer des excuses absurdes pour éviter la colère de leur maître. L’improvisation est le cœur du jeu. Les interactions deviennent rapidement hilarantes. Le maître des ténèbres arbitre les meilleures histoires. C’est un classique des jeux d’ambiance créatifs.
1037;Overseers;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1722882657/300/as/18908.png;;30;;Jeu expert;Overseers est un jeu de draft et de bluff inspiré de la mythologie chinoise où les joueurs manipulent la balance des vertus et des vices. Les rôles cachés créent beaucoup de suspicion. Les pouvoirs des personnages modifient continuellement les stratégies possibles. Les discussions et accusations jouent un rôle central. C’est un jeu élégant, tendu et très interactif.
764;Quarriors !;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1739703133/300/ac/2058.png;;30;;Jeu expert;Quarriors ! est un jeu de dice-building où les joueurs invoquent des créatures grâce à un sac de dés personnalisable. La variété de cartes rend chaque partie totalement différente. Les combats sont rapides et chaotiques. Le jeu combine hasard et stratégie de manière très fun. C’est un excellent titre pour découvrir le deckbuilding à dés.
217;Qu'Est-Ce Tu Veux Qu'J'Te Dise ?;2.0;12.0;14.0;;https://www.myludo.fr/img/jeux/1634298924/300/bz/51729.png;;30;;Jeu expert;Qu’Est-Ce Tu Veux Qu’J’Te Dise ? est un jeu d’ambiance où les joueurs doivent compléter des phrases absurdes avec des réponses tout aussi déjantées. L’humour repose sur la spontanéité et les associations improbables. Les parties sont rapides et déclenchent souvent des fous rires. Le système de vote récompense les propositions les plus drôles. Parfait pour animer une soirée.
219;Ricochet;1.0;;14.0;;https://www.myludo.fr/img/jeux/1709935631/300/bn/39759.png;;30;;Jeu expert;Ricochet est un jeu de réflexion coopératif où les joueurs doivent trouver une suite logique d’associations de mots pour résoudre des énigmes. Le principe est simple mais ingénieux. Les déductions successives créent une vraie satisfaction intellectuelle. L’ambiance est calme et collaborative. C’est un excellent jeu pour les amateurs de puzzles.
223;Roméo & Juliette;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1689669898/300/bl/37371.png;;30;;Jeu expert;Roméo & Juliette est un jeu coopératif à deux où les joueurs tentent d’unir les deux amants malgré les factions familiales opposées. La communication est limitée, ce qui rend chaque choix délicat. Le jeu est très thématique et émotionnel. Les scénarios offrent une belle progression. Un magnifique jeu à deux, aussi élégant que tragique.
143;Team3;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1729090074/300/bj/35663.png;;30;;Jeu expert;Team3 est un jeu coopératif chaotique où trois joueurs doivent construire une structure : l’un voit, l’un parle, l’un manipule. La communication partielle crée des situations hilarantes. Les défis deviennent de plus en plus complexes. L’ambiance est toujours très vivante. C’est un excellent jeu en équipe.
355;Team3;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1702040369/300/bj/35664.png;;30;;Jeu expert;Team3 (douze fois identique) → description identique à ci-dessus.
305;Top Ten;4.0;9.0;14.0;;https://www.myludo.fr/img/jeux/1721375862/300/bl/37542.png;;30;;Jeu expert;Top Ten est un jeu d’ambiance coopératif où les joueurs doivent classer des réponses en fonction d’une échelle secrète, du plus faible au plus fort. Les situations proposées sont absurdes et poussent à la créativité. Le capitaine tente de retrouver l’ordre correct. L’ambiance est toujours explosive. C’est l’un des meilleurs jeux d’ambiance modernes.
129;300 - La Terre Et L'Eau;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1740616655/300/bp/41853.png;;40;;Jeu expert;300 – La Terre et l’Eau est un jeu de duel où les Perses et les Grecs s’affrontent dans une guerre asymétrique. Les cartes offrent des décisions tendues et stratégiques. Le bluff et l’anticipation jouent un grand rôle. Les parties sont rapides mais très tactiques. Un excellent jeu à deux inspiré de l’histoire antique.
960;Abyss;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1741790264/300/ab/1616.png;;45;;Jeu expert;Abyss est un jeu de développement où les joueurs explorent les profondeurs pour recruter des seigneurs et contrôler des territoires. Les illustrations sublimes renforcent l’immersion. Le système de recrutement est original et plein de dilemmes. Les pouvoirs des seigneurs créent des combos puissants. C’est un jeu stratégique, élégant et très thématique.
113;After Us;1.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1730277907/300/ch/59790.png;;45;;Jeu expert;After Us est un jeu de deckbuilding évolutif où les joueurs dirigent une tribu de singes cherchant à survivre dans un futur post-humain. Les combos de cartes sont centraux et permettent des montées en puissance spectaculaires. Le choix de ressources dicte les stratégies long terme. L’univers est original et très immersif. Un excellent jeu pour les amateurs d’optimisation.
846;Captain Sonar;2.0;8.0;14.0;;https://www.myludo.fr/img/jeux/1754584301/300/aa/545.png;;45;;Jeu expert;Captain Sonar est un jeu en temps réel où deux équipes s’affrontent dans un duel de sous-marins. La coordination entre postes est cruciale. L’ambiance devient rapidement intense et chaotique. Le mode temps réel crée une pression permanente. C’est un jeu unique, spectaculaire et très immersif.
402;Gizmos;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1714118807/300/ba/26494.png;;45;;Jeu expert;Gizmos est un jeu de combos où les joueurs construisent une machine à énergie en améliorant leurs modules. Les enchaînements sont au cœur du gameplay. Les décisions sont simples mais mènent à des combos impressionnants. Le rythme est fluide et très satisfaisant. Parfait pour ceux qui aiment optimiser.
964;Huns;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1659793399/300/at/19489.png;;45;;Jeu expert;Huns est un jeu de draft et de gestion où les joueurs tentent de mener leur tribu à la victoire en pillant, commerçant ou diplomatisant. Le dé multifonction offre une grande souplesse stratégique. Les cartes proposent des approches très variées. Les interactions sont nombreuses. Un jeu tendu et très plaisant.
844;Immortal 8;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1725785174/300/au/20799.png;;45;;Jeu expert;Immortal 8 est un jeu de draft et de pouvoir où chaque personnage possède des capacités très fortes influençant la partie. Les choix sont rapides mais déterminants. Les combos possibles sont nombreux. Le scoring est malin et subtil. C’est un jeu court, intense et très stratégique.
925;Intrigue;3.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1679652007/300/aa/815.png;;45;;Jeu expert;Intrigues à Venise est un jeu de société créé par Alex Randolph et Leo Colovini. Il a été publié en France par MB en 1988. Une nouvelle édition, avec quelques modifications, a été publiée chez Iello en 2013.
375;It'S A Wonderful World;1.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1726066144/300/bd/29009.png;;45;;Jeu expert;The World Ends with You est un jeu de rôle et d'action co-développé par Square Enix et Jupiter pour la Nintendo DS. Situé dans le quartier commerçant moderne de Shibuya à Tokyo, The World Ends with You présente un style artistique distinctif et des éléments de fantaisie urbaine inspirés de Shibuya et de sa culture de jeunesse. Le développement a été inspiré par des éléments du précédent jeu portable de Jupiter, Kingdom Hearts : Chain of Memories. Il est sorti au Japon en juillet 2007 et dans
292;Iwari;2.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1748594422/300/bd/29058.png;;45;;Jeu expert;Iwari est un jeu de majorité et de connexion où les joueurs voyagent à travers différentes régions pour établir des campements et ériger des totems. Les choix sont simples mais les interactions sont fortes, rendant chaque décision cruciale. Beau, zen et stratégique, il revisite brillamment le jeu abstrait moderne.
972;Keyforge - L'Appel Des Archontes Boîte De Départ;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1702046612/300/az/25899.png;;45;;Jeu expert;Keyforge – L’Appel des Archontes (Boîte de Départ) est un jeu de duel unique où chaque joueur dispose d’un deck généré par algorithme, totalement différent de tous les autres existants. Les affrontements reposent sur la capture d’ambre, l’activation de créatures et l’utilisation intelligente de ses trois maisons. Innovant, dynamique et très addictif.
760;La Course À L'Élysée;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1694362098/300/ad/3933.png;;45;;Jeu expert;La Course à l’Élysée est un jeu de cartes politique où les joueurs incarnent des candidats tentant de rallier divers électorats pour remporter l’élection. Il faut gérer sa main, influencer les groupes et anticiper les coups des adversaires. Rapide, interactif et satirique.
827;Le Bazar Des Voleurs;3.0;5.0;14.0;;https://www.myludo.fr/img/jeux/1609175031/300/aa/292.png;;45;;Jeu expert;Le Bazar des Voleurs est un jeu de collection et de négociation où les joueurs tentent de récupérer les meilleurs trésors tout en bluffant et en volant subtilement les autres. Les interactions constantes créent une ambiance vive et amusante.
499;Singidunum;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1694623206/300/aa/534.png;;45;;Jeu expert;Singidunum est un jeu de stratégie historique où les joueurs développent une cité antique en gérant constructions, influence et défense militaire. Chaque action a un impact à long terme, offrant une expérience riche et exigeante.
127;Vabanque;3.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1679652186/300/bp/41985.png;;45;;Jeu expert;Vabanque est un jeu de bluff et de prise de risque où les joueurs misent sur des casinos tout en piégeant les adversaires. Il faut lire le jeu des autres, feinter et oser pour gagner. Simple, nerveux et terriblement efficace.
132;Batailles De Westeros;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1751347357/300/af/5453.png;;60;;Confrontation / duel;Battles of Westeros est un wargame stratégique de 2010 se déroulant dans l'univers A Song of Ice and Fire de George R.R. Martin. Il a été conçu par Robert A. Kouba et publié par Fantasy Flight Games.
135;Claustrophobia;2.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1741155416/300/ah/7289.png;;60;;Jeu expert;Claustrophobia est un jeu de société français pour deux joueurs créé par Croc et sorti en 2009.
243;Crime Zoom - Un Écrivain Mortel;1.0;6.0;14.0;;https://www.myludo.fr/img/jeux/1653031660/300/br/43840.png;;60;;Jeu expert;
880;Deus;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1761815343/300/ab/1534.png;;60;;Jeu expert;Deus est un jeu de société créé par Sébastien Dujardin et édité par Pearl Games depuis octobre 2014. C'est un jeu de plateau conseillé pour les plus de 14 ans dont la durée est de 60 à 90 minutes. Le jeu possède actuellement une extension nommée Deus Egypt, créée par le même auteur et composée de 96 nouvelles cartes.
847;Discoveries;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1683903219/300/ab/1120.png;;60;;Jeu expert;Discoveries est un jeu où les joueurs retracent les explorations de Lewis et Clark à travers un système de dés très tactique. Chaque action demande d’utiliser, gérer ou échanger ses dés pour progresser sur la carte ou collecter des savoirs indigènes. L’optimisation est au cœur de la stratégie, avec des choix qui deviennent de plus en plus tendus. Le rythme est fluide et les interactions subtiles. Le jeu brille par sa direction artistique et son thème historique immersif.
140;Elysium;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1698372327/300/ab/1291.png;;60;;Jeu expert;Elysium propose d’incarner des familles de la Grèce antique cherchant à inscrire leur nom dans la légende en recrutant des dieux, héros et pouvoirs mythologiques. Les cartes offrent des combinaisons immenses et des choix difficiles, car certaines doivent être sacrifiées pour être inscrites dans l’Elysium. Le jeu repose sur un équilibre délicat entre moteur de jeu et scoring final. Chaque partie propose une configuration unique grâce à la modularité des familles de cartes. C’est un titre élégant et stratégique.
296;Freedom : Le Chemin De Fer Clandestin;1.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1642932526/300/aa/851.png;;60;;Jeu expert;Freedom : Le Chemin De Fer Clandestin plonge les joueurs dans la lutte abolitionniste du XIXᵉ siècle. Les joueurs coopèrent pour aider des esclaves à fuir vers le nord, tout en gérant ressources, pressions politiques et risques constants. Le jeu est historiquement documenté et profondément immersif, proposant une expérience émotionnelle autant que stratégique. Les choix sont difficiles et les dilemmes fréquents. La tension augmente jusqu’aux derniers tours, rendant chaque victoire mémorable.
909;Horreur À Arkham;1.0;2.0;14.0;;https://www.myludo.fr/img/jeux/1697962189/300/aa/384.png;;60;;Jeu expert;Arkham Horror est un jeu de société d'aventure coopératif conçu par Richard Launius, initialement publié en 1987 par Chaosium. Le jeu est basé sur le jeu de rôle Call of Cthulhu de Chaosium, qui se déroule dans le mythe de Cthulhu de H. P. Lovecraft et d'autres écrivains d'horreur. La deuxième édition du jeu a été publiée par Fantasy Flight Games en 2005, avec une troisième édition en 2018.
975;Inis;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1757928330/300/aa/402.png;;60;;Jeu expert;LIONA Interactive (株式会社LIONA) est un développeur de jeux vidéo japonais basé à Tokyo, spécialisé dans les jeux de rythme et le contenu numérique. Elle a été fondée sous le nom d'iNiS Ltd. le 3 février 1997 par Keiichi Yano. Après qu'iNiS Corporation (2000-2016) ait été brièvement rebaptisée Spica en 2017, la société qui lui a succédé, inisJ, a adopté le nom actuel en 2020.
587;Innovation;2.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1723065716/300/ae/4114.png;;60;;Jeu expert;
720;L'Auberge Sanglante;1.0;4.0;14.0;;https://www.myludo.fr/img/jeux/1761500533/300/ab/1026.png;;60;;Jeu expert;L'Auberge sanglante est un jeu de société créé par Nicolas Robert et édité en 2015 par Pearl Games. Une extension nommée L'Auberge sanglante : Les Forains a été éditée dès 2017.
